TokenID,Lang,Target,Text,ENGGram
42011020,JPN,,しかし、わたしが神の指によって悪霊を追い出しているのなら、神の国はすでにあなたがたのところにきたのである。,
42011042,ENG,should have done (these),"» Woe to you Pharisees ! You tithe mint and rue and every herb , and pass over justice and the love of God . You should have done these but you leave them undone .","should, participle"
42011042,DEU,,"Aber wehe euch Pharisäern , dass ihr die Minze und die Raute und jegliches Gartengewächs verzehntet und das Recht und die Liebe zu Gott ausser acht lasst . Vielmehr sollte man diese Dinge tun und jene nicht unterlassen .",
42011042,CMN,,然而你们法利赛人有祸了 ！ 因为你们把薄荷、茴香和各样菜蔬献上十分之一 ， 却把公义和爱 神的事疏忽了 ； 这些是你们应当作的 ， 但其他的也不可疏忽。,
42011042,JPN,,しかし、あなた方パリサイ人は、わざわいである。はっか、うん香、あらゆる野菜などの十分の一を宮に納めておりながら、義と神に対する愛とをなおざりにしている。それもなおざりにはできないが、これは行わねばならない。,
42012003a,ENG,have said,» That which you have said in the darkness will be heard in the light . That which you have spoken in the inner chambers will be proclaimed on the housetops .,"present, participle"
42012003a,DEU,,"Deswegen wird alles , was ihr im Dunkeln gesagt habt , im Licht gehört werden , und was ihr in den Kammern ins Ohr geredet habt , wird auf den Dächern gepredigt werden .",
42012003a,CMN,,所以 ， 你们在暗处所说的 ， 必在明处被人听见 ； 在内室附耳所谈的 ， 必在房顶上宣扬出来。,
42012003a,JPN,,だから、あなたがたが暗やみで言ったことは、なんでもみな明るみで聞かれ、密室で耳にささやいたことは、屋根の上で言いひろめられるであろう。,
42012003b,ENG,have spoken,» That which you have said in the darkness will be heard in the light . That which you have spoken in the inner chambers will be proclaimed on the housetops .,"present, participle"
42012003b,DEU,,"Deswegen wird alles , was ihr im Dunkeln gesagt habt , im Licht gehört werden , und was ihr in den Kammern ins Ohr geredet habt , wird auf den Dächern gepredigt werden .",
42012003b,CMN,,所以 ， 你们在暗处所说的 ， 必在明处被人听见 ； 在内室附耳所谈的 ， 必在房顶上宣扬出来。,
42012003b,JPN,,だから、あなたがたが暗やみで言ったことは、なんでもみな明るみで聞かれ、密室で耳にささやいたことは、屋根の上で言いひろめられるであろう。,
42012005,ENG,has killed,"» I will show you the one to fear . Fear the one who , after he has killed , has power to destroy you throw into the ever-burning trash fires of the valley of Hinnom Greek : Gehenna . This is one you should fear .","present, participle"
42012005,DEU,,"Ich will euch aber zeigen , wen ihr fürchten sollt : Fürchtet den , der , nachdem er getötet hat , Macht besitzt , in die Hölle zu werfen ! Ja , ich sage euch : Den fürchtet !",
42012005,CMN,,我要指示你们当怕的是谁 ： 当怕那杀身体以后 ， 有权把人投入地狱里的 ； 我告诉你们 ， 应当怕他。,
42012005,JPN,,恐るべき者がだれであるか、教えてあげよう。殺したあとで、更に地獄に投げ込む権威のあるかたを恐れなさい。そうだ、あなたがたに言っておくが、そのかたを恐れなさい。,
42012039a,ENG,(if) had known,"» Know this , that if the master of the house had known in what hour the thief was coming he would have watched . He would not have allowed his house to be broken into .","past, participle"
42012039a,DEU,,"Das aber merket : Wenn der Hausherr wüsste , zu welcher Stunde der Dieb kommt , würde er nicht in sein Haus einbrechen lassen .",
42012039a,CMN,,你们都知道 ， 家主若晓得窃贼什么时候来 ， 就不会让他摸进屋里。,
42012039a,JPN,,このことを、わきまえているがよい。家の主人は、盗賊がいつごろ来るかわかっているなら、自分の家に押し入らせはしないであろう。,
42012039b,ENG,would have watched,"» Know this , that if the master of the house had known in what hour the thief was coming he would have watched . He would not have allowed his house to be broken into .","would, participle"
42012039b,DEU,,"Das aber merket : Wenn der Hausherr wüsste , zu welcher Stunde der Dieb kommt , würde er nicht in sein Haus einbrechen lassen .",
42012039b,CMN,,你们都知道 ， 家主若晓得窃贼什么时候来 ， 就不会让他摸进屋里。,
42012039b,JPN,,このことを、わきまえているがよい。家の主人は、盗賊がいつごろ来るかわかっているなら、自分の家に押し入らせはしないであろう。,
42012039c,ENG,would not have allowed,"» Know this , that if the master of the house had known in what hour the thief was coming he would have watched . He would not have allowed his house to be broken into .","would, participle"
42012039c,DEU,,"Das aber merket : Wenn der Hausherr wüsste , zu welcher Stunde der Dieb kommt , würde er nicht in sein Haus einbrechen lassen .",
42012039c,CMN,,你们都知道 ， 家主若晓得窃贼什么时候来 ， 就不会让他摸进屋里。,
42012039c,JPN,,このことを、わきまえているがよい。家の主人は、盗賊がいつごろ来るかわかっているなら、自分の家に押し入らせはしないであろう。,
42012051,ENG,have come,"» Do you think I have come to give peace in the earth ? I tell you , No , instead division .","present, participle"
42012051,DEU,,"Meint ihr , dass ich gekommen sei , Frieden auf der Erde zu schaffen ? Nein , sage ich euch , sondern Entzweiung .",
42012051,CMN,,你们以为我来是要地上有和平吗？不是的 ， 我告诉你们 ， 是要有纷争。,
42012051,JPN,,あなたがたは、わたしが平和をこの地上にもたらすためにきたと思っているのか。あなたがたに言っておく。そうではない。むしろ分裂である。,
42013007a,ENG,have been coming here,"» So he told his gardener , I have been coming here looking for figs on this tree for three years . I have not found any . So cut it down ! Why should it continue using the soil ?","progressive, present, participle"
42013007a,DEU,,"Da sprach er zu dem Weingärtner : Siehe , drei Jahre sind's , seit ich komme und an diesem Feigenbaum Frucht suche und keine finde . Haue ihn um ! Wozu soll er noch das Land unbrauchbar machen ?",
42013007a,CMN,,他对管园的说 ： ‘你看 ， 这三年 ， 我来到这棵无花果树那里找果子 ， 却找不到 ， 把它砍了吧 ！ 何必白占地土呢？’,
42013007a,JPN,,そこで園丁に言った、『わたしは三年間も実を求めて、このいちじくの木のところにきたのだが、いまだに見あたらない。その木を切り倒してしまえ。なんのために、土地をむだにふさがせて置くのか』。,
42013007b,ENG,[have been] looking for,--,"present, participle, progressive"
42013007b,DEU,,"Da sprach er zu dem Weingärtner : Siehe , drei Jahre sind's , seit ich komme und an diesem Feigenbaum Frucht suche und keine finde . Haue ihn um ! Wozu soll er noch das Land unbrauchbar machen ?",
42013007b,CMN,,他对管园的说 ： ‘你看 ， 这三年 ， 我来到这棵无花果树那里找果子 ， 却找不到 ， 把它砍了吧 ！ 何必白占地土呢？’,
42013007b,JPN,,そこで園丁に言った、『わたしは三年間も実を求めて、このいちじくの木のところにきたのだが、いまだに見あたらない。その木を切り倒してしまえ。なんのために、土地をむだにふさがせて置くのか』。,
42013007c,ENG,have not found,"» So he told his gardener , I have been coming here looking for figs on this tree for three years . I have not found any . So cut it down ! Why should it continue using the soil ?","present, participle"
42013007c,DEU,,"Da sprach er zu dem Weingärtner : Siehe , drei Jahre sind's , seit ich komme und an diesem Feigenbaum Frucht suche und keine finde . Haue ihn um ! Wozu soll er noch das Land unbrauchbar machen ?",
42013007c,CMN,,他对管园的说 ： ‘你看 ， 这三年 ， 我来到这棵无花果树那里找果子 ， 却找不到 ， 把它砍了吧 ！ 何必白占地土呢？’,
42013007c,JPN,,そこで園丁に言った、『わたしは三年間も実を求めて、このいちじくの木のところにきたのだが、いまだに見あたらない。その木を切り倒してしまえ。なんのために、土地をむだにふさがせて置くのか』。,
42013016,ENG,has kept (in bonds),» Here is a descendant of Abraham whom Satan has kept in bonds for eighteen years . Should she be released on the Sabbath ? «,"present, participle"
42013016,DEU,,"Diese aber , eine Tochter Abrahams , die der Satan , siehe , achtzehn Jahre lang gebunden hielt , musste sie am Sabbattag nicht von dieser Fessel befreit werden ?",
42013016,CMN,,何况这个女人是亚伯拉罕的后裔 ， 已经被撒但捆绑了十八年 ， 不应当在安息日解开她的捆绑吗？”,
42013016,JPN,,それなら、十八年間もサタンに縛られていた、アブラハムの娘であるこの女を、安息日であっても、その束縛から解いてやるべきではなかったか」。,
42013034,ENG,would have gathered (together),"» O Jerusalem , Jerusalem , you who kill the prophets ! You stone those sent to you . How often I would have gathered your children together , even as a hen gathers her own brood under her wings . But you would not have it !","would, participle"
42013034,DEU,,"Jerusalem , Jerusalem , das die Propheten tötet und die steinigt , die zu ihm gesandt sind , wie oft habe ich deine Kinder sammeln wollen wie eine Henne ihre Küchlein unter ihre Flügel , und ihr habt nicht gewollt !",
42013034,CMN,,耶路撒冷啊 ， 耶路撒冷 ， 你杀害先知 ， 又用石头把奉派到你那里的人打死。我多次想招聚你的儿女 ， 好像母鸡招聚小鸡到翅膀底下 ， 只是你们不愿意。,
42013034,JPN,,ああ、エルサレム、エルサレム、預言者たちを殺し、おまえにつかわされた人々を石で打ち殺す者よ。ちょうどめんどりが翼の下にひなを集めるように、わたしはおまえの子らを幾たび集めようとしたことであろう。それだのに、おまえたちは応じようとしなかった。,
